test_campaign,variation,device_category,item_category,item_name,transaction_id,users,purchases,quantity,revenue,gross_revenue,net_revenue,gross_margin
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-2GL4P5,1,1,1,372,372,281,143
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-6U49FD,1,1,1,372,372,273,125
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-3PA2X4,1,1,1,370,370,261,140
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-RFBVFP,1,1,1,370,370,262,146
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-SS4A2V,1,1,1,370,370,273,174
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-TFTKZG,1,1,1,370,370,262,147
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-C2R55N,1,1,1,370,370,271,165
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-EUM4RX,1,1,1,370,370,259,143
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-U97RML,1,1,1,370,370,272,167
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-BNKSBK,1,1,1,370,370,267,152
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-NN7W3P,1,1,1,370,370,272,173
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-T7PFMC,1,1,1,370,370,266,150
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-V2SBLL,1,1,1,370,370,259,143
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-E2KETK,1,1,1,370,370,259,148
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-9UTBJ5,1,1,1,370,370,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Original Pro - Emma Original Pro Matratze,0001-RBTWEJ,1,1,1,370,370,271,165
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One Matratze (mit Standardbezug) - Emma One,0001-5J43TJ,1,1,1,369,369,298,201
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-96Q2SU,1,1,2,365,365,278,102
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-BGEH83,1,1,1,364,364,280,124
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-5S73KK,1,1,1,364,364,283,128
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-JFTW7H,1,1,1,364,364,287,137
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-ADC3F7,1,1,1,364,364,278,123
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-CZCLE8,1,1,1,364,364,284,132
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-LL5EUC,1,1,1,364,364,283,122
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,tablet,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-8BGTZG,1,1,1,364,364,285,135
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-YKVUGB,1,1,1,364,364,279,123
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-FERJRB,1,1,1,364,364,279,123
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-AF2A83,1,1,1,364,364,288,139
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-36R7ST,1,1,1,364,364,285,135
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-2UY4UB,1,1,1,364,364,282,140
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-GW9SN7,1,1,1,364,364,281,125
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-S4PKCC,1,1,1,364,0,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-VEPAL8,1,1,1,364,364,285,134
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-V2US6Z,1,1,1,364,364,280,119
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-ASJTTQ,1,1,1,364,364,280,138
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-PA7MAV,1,1,1,364,364,275,120
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-75W6UL,1,1,1,364,364,286,136
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-BCZV6J,1,1,1,364,364,276,120
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-MKYQKW,1,1,1,364,364,284,128
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-87HSHC,1,1,1,364,364,278,124
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-82UT4N,1,1,1,364,364,284,123
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-7JB5AL,1,1,1,364,364,278,122
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-XEMA6P,1,1,1,364,364,282,134
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-5LAG93,1,1,1,364,364,279,137
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-SUP3SP,1,1,1,364,364,282,140
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-MD4LHW,1,1,1,364,364,280,125
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-YZEHQ2,1,1,1,364,364,275,119
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-U3H7Q5,1,1,1,364,364,281,143
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-2EEQPX,1,1,1,364,364,285,134
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-P334HR,1,1,1,364,364,283,141
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-XDTGZ3,1,1,1,364,364,283,135
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-XV3U6B,1,1,1,364,364,280,124
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-GLALXB,1,1,1,364,364,282,140
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-G9EZ99,1,1,1,364,364,285,135
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-P7ASEQ,1,1,1,364,364,287,131
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-H592AK,1,1,1,364,364,280,138
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-LQWZB7,1,1,1,364,364,286,136
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-P949CH,1,1,1,364,364,282,127
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-LSND4N,1,1,1,364,364,279,141
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-7UBVPW,1,1,1,364,364,275,119
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-Q5JKYH,1,1,1,364,364,286,139
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-E4V39V,1,1,1,364,364,287,136
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-X6ES9F,1,1,1,364,364,280,124
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-5X94VU,1,1,1,364,364,285,136
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-GHUN8K,1,1,1,364,364,281,141
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,tablet,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-STMCXD,1,1,1,364,364,282,126
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-SWR2X7,1,1,1,364,364,278,123
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-EECD4B,1,1,1,364,364,284,129
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-XFFKS8,1,1,1,364,364,278,117
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-6TRQSD,1,1,1,364,0,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-7HZ7X3,1,1,1,364,364,278,122
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-SJL8VU,1,1,1,364,364,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-SPD6SA,1,1,1,364,364,283,141
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-CZUVJW,1,1,1,364,364,281,120
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-HPQ4MW,1,1,1,364,364,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-6WSV9W,1,1,1,364,364,284,133
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-WUXH6N,1,1,1,364,364,281,139
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-2MAA2D,1,1,1,364,364,278,122
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-JCGAK9,1,1,1,364,364,279,127
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-3PDMP4,1,1,1,364,364,278,123
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-QMSRK9,1,1,1,364,364,281,139
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-FRSLSC,1,1,1,364,364,284,128
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-TNCZVJ,1,1,1,364,364,279,118
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-YSF8J8,1,1,1,364,364,283,128
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-UERZY6,1,1,1,364,364,283,127
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-ULG7GG,1,1,1,364,364,280,124
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-SSN5T6,1,1,1,364,364,285,136
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-4XB6UB,1,1,1,364,364,280,139
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,One+ Matratze (mit adaptivem Bezug) - Emma One,0001-T4SZFY,1,1,1,364,0,0,0
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Classic 25 Flip Refurbíshed,0001-5V9SEQ,1,1,1,360,360,286,185
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Classic 25 Flip Refurbíshed,0001-8VLP2B,1,1,1,360,360,287,184
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma Classic 25 Flip Refurbíshed,0001-VJ5T6L,1,1,1,360,360,287,185
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-E28M26,1,1,1,359,359,278,156
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-CGCL8M,1,1,1,359,359,282,158
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-3BZANW,1,1,1,359,359,278,127
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-QYSG9Z,1,1,1,359,359,280,155
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-9EPSQC,1,1,1,359,359,276,151
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-YGH2PD,1,1,1,359,359,276,150
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,tablet,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-5U7QTK,1,1,1,359,359,276,150
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-MPMAZ4,1,1,1,359,359,276,150
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-6SZR2Y,1,1,1,359,359,275,150
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-SKH88K,1,1,1,359,359,281,156
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-MFXZUN,1,1,1,359,359,281,156
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-SCLLQX,1,1,1,359,359,278,153
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-H36BE4,1,1,1,359,359,279,154
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-PZ6LYB,1,1,1,359,359,281,151
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,desktop,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-N9GDK4,1,1,1,359,359,278,147
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-D86T4F,1,1,1,359,359,281,156
[1485180] DE #35 | Category Page | Mattresses' Product Cards Order,[0] Original,mobile,Mattress,Emma 25 Flip+ Matratze - Emma Classic Matratzen,0001-NSWZXT,1,1,1,359,359,278,153
